0.5 983041
0.497 993155
0.494 1003330
0.491 1013990
0.488 1024724
0.485 1034978
0.482 1046086
0.479 1056992
0.476 1068441
0.473 1080494
0.47 1091880
0.467 1102792
0.464 1114614
0.461 1127339
0.458 1139558
0.455 1152232
0.452 1164122
0.449 1177512
0.446 1190047
0.443 1203574
0.44 1216145
0.437 1230273
0.434 1243619
0.431 1258445
0.428 1272517
0.425 1287186
0.422 1301627
0.419 1316390
0.416 1330850
0.413 1346410
0.41 1362023
0.407 1378377
0.404 1394413
0.401 1410319
0.398 1428089
0.395 1444633
0.392 1461079
0.389 1478590
0.386 1496284
0.383 1513843
0.38 1531971
0.377 1550731
0.374 1569689
0.371 1587939
0.368 1607936
0.365 1627285
0.362 1647318
0.359 1668005
0.356 1688779
0.353 1709444
0.35 1731275
0.347 1751595
0.344 1773616
0.341 1795817
0.338 1818239
0.335 1841781
0.332 1864480
0.329001 1888059
0.326001 1911842
0.323001 1936308
0.320001 1961474
0.317001 1987200
0.314001 2012359
0.311001 2038623
0.308001 2065123
0.305001 2092184
0.302001 2119112
0.299001 2147416
0.296001 2174673
0.293001 2203004
0.290001 2233153
0.287001 2261238
0.284001 2292859
0.281001 2323107
0.278001 2354320
0.275001 2385096
0.272001 2416253
0.269001 2448930
0.266001 2482484
0.263001 2516606
0.260001 2549497
0.257001 2583432
0.254001 2618505
0.251001 2653389
0.248001 2689615
0.245001 2725886
0.242001 2761678
0.239001 2800220
0.236001 2837649
0.233001 2876334
0.230001 2915029
0.227001 2954360
0.224001 2995167
0.221001 3036007
0.218001 3077868
0.215001 3120299
0.212001 3162082
0.209001 3205376
0.206001 3250145
0.203001 3295438
0.200001 3340060
0.197001 3384783
0.194001 3430704
0.191001 3473646
0.188001 3519937
0.185001 3565329
0.182001 3612085
0.179001 3660028
0.176001 3705308
0.173001 3751204
0.170001 3797514
0.167001 3842990
0.164001 3888547
0.161001 3934489
0.158001 3978949
0.155001 4024854
0.152001 4068994
0.149001 4113308
0.146001 4158475
0.143001 4202380
0.140001 4246231
0.137001 4291210
0.134 4336270
0.131 4381280
0.128 4425554
0.125 4471671
0.122 4517732
0.119 4563722
0.116 4609423
0.113 4655566
0.11 4700460
0.107 4745324
0.104 4788852
0.101 4828582
0.0980005 4863913
0.0950005 4892803
0.0920005 4918787
0.0890005 4940536
0.0860005 4957408
0.0830005 4969305
0.0800005 4977555
0.0770005 4983638
0.0740005 4987902
0.0710005 4991030
0.0680005 4993240
0.0650005 4994823
0.0620005 4996145
0.0590005 4997042
0.0560005 4997804
0.0530005 4998478
0.0500005 4998817
0.0470005 4999128
0.0440005 4999369
0.0410005 4999586
0.0380005 4999689
0.0350005 4999766
0.0320005 4999867
0.0290005 4999917
0.0260005 4999937
0.0230005 4999975
0.0200005 4999972
0.0170005 4999984
0.0140005 4999989
0.0110005 4999993
0.00800052 4999994
0.00500052 4999995
0.00200052 4999995
